capacity_share,capacity_by_avg,freq_week,duration,conv_departure,conv_arrival,day_week_1,day_week_3,day_week_6,day_week_2,day_week_4,day_week_5,month_year_2,month_year_3,month_year_4,month_year_5,month_year_6,month_year_10,month_year_11,month_year_12,month_year_7,month_year_8,month_year_9,is_festive,season_2,season_3,season_4,static_pred,train_bk_type_1,book_first2_rate,canc_first2_rate,avg_book_first2_rate,avg_canc_first2_rate,book_rate,canc_rate,avg_book_rate,avg_canc_rate,bulk_book_rate,bulk_canc_rate,avg_bulk_book_rate,avg_bulk_canc_rate,avg_k_cnf,avg_k_rac,avg_book_rate_k,avg_canc_rate_k,avg_book_first2_rate_k,avg_canc_first2_rate_k,avg_bulk_book_rate_k,avg_bulk_canc_rate_k,avg_gnwl_ratio_k,avg_cwl_ratio_k,gnwl_ratio,avg_gnwl_ratio,cwl_ratio,avg_cwl_ratio,target_k_rac
0.17731277533039647,0.766119687646191,1.0,1.0569410815173528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07945205479452055,0,0,1,0.1983064002592337,0,0.8633540372670807,0.05035971223021583,0.5334502868522119,0.030662009020840368,0.8633540372670807,0.05035971223021583,0.8988075482433264,0.04454033027078197,0.4409937888198758,0.05035971223021583,0.7171779431985206,0.04337782121294653,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,-0.13664596273291926,-0.15775819728102305,-0.18012422360248448,-0.1936838493216212,1.0
0.31021194605009633,0.9421575772939972,1.0,0.9905767940979208,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08493150684931508,0,0,1,0.20019933754395552,0,0.19254658385093168,0.07317073170731707,0.5334502868522119,0.030662009020840368,1.2732919254658386,0.11219512195121953,0.8988075482433264,0.04454033027078197,1.2732919254658386,0.11219512195121953,0.7171779431985206,0.04337782121294653,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.2146341463414634,-0.15775819728102305,0.1153846153846154,-0.1936838493216212,1.0
0.302504816955684,0.9187499356220966,1.0,0.994494780744442,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010958904109589041,1,0,0,0.2694020986427176,0,0.21019108280254767,0.07083333333333333,0.5958811808203085,0.08012803991245036,1.5286624203821657,0.09583333333333334,1.534651754759793,0.12464091585954375,1.5286624203821657,0.09583333333333334,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.3458333333333333,0.3109814978069461,0.2764976958525346,0.21778616037985568,0.98
0.2041612483745124,0.7744235262793057,1.0,0.994494780744442,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00821917808219178,0,1,0,0.3001050547682953,0,0.5605095541401274,0.06934306569343067,0.5958811808203085,0.08012803991245036,1.7452229299363058,0.08029197080291971,1.534651754759793,0.12464091585954375,1.7452229299363058,0.08029197080291971,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.42700729927007297,0.3109814978069461,0.37698412698412703,0.21778616037985568,0.59
0.302504816955684,0.9187499356220966,1.0,0.994494780744442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0054794520547945215,0,1,0,0.2986317915878506,0,0.5414012738853503,0.11067193675889328,0.5958811808203085,0.08012803991245036,1.6114649681528663,0.11857707509881422,1.534651754759793,0.12464091585954375,1.6114649681528663,0.11857707509881422,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.3794466403162055,0.3109814978069461,0.2959641255605381,0.21778616037985568,0.67
0.4937106918238994,0.9875776397515528,1.0,1.0035971223021585,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0027397260273972607,0,1,0,0.2966557138645011,0,0.43312101910828027,0.09170305676855896,0.5958811808203085,0.08012803991245036,1.4585987261146496,0.09170305676855896,1.534651754759793,0.12464091585954375,1.4585987261146496,0.09170305676855896,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.314410480349345,0.3109814978069461,0.2451923076923077,0.21778616037985568,0.98
0.1618556701030928,0.7760912765502753,1.0,0.994494780744442,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0.2943648193062403,0,0.4267515923566879,0.1087866108786611,0.5958811808203085,0.08012803991245036,1.5222929936305734,0.1213389121338912,1.534651754759793,0.12464091585954375,1.5222929936305734,0.1213389121338912,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.34309623430962344,0.3109814978069461,0.2523809523809524,0.21778616037985568,0.81
0.2041612483745124,0.7744235262793057,1.0,0.994494780744442,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.019178082191780826,0,1,0,0.273773264841474,0,0.5605095541401274,0.16872427983539096,0.5958811808203085,0.08012803991245036,1.5477707006369428,0.16872427983539096,1.534651754759793,0.12464091585954375,1.4394904458598723,0.16872427983539096,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.3539094650205761,0.3109814978069461,0.2227722772277228,0.21778616037985568,0.94
0.302504816955684,0.9187499356220966,1.0,0.9977032458540208,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.021917808219178082,0,1,0,0.2740308302290763,0,0.89171974522293,0.15765765765765766,0.5958811808203085,0.08012803991245036,1.414012738853503,0.15765765765765766,1.534651754759793,0.12464091585954375,1.414012738853503,0.08108108108108109,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.2927927927927928,0.3109814978069461,0.16042780748663102,0.21778616037985568,0.96
0.2041612483745124,0.7744235262793057,1.0,0.994494780744442,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.024657534246575345,0,1,0,0.2747975529520129,0,0.9235668789808916,0.12437810945273632,0.5958811808203085,0.08012803991245036,1.2802547770700636,0.12437810945273632,1.534651754759793,0.12464091585954375,1.0445859872611465,0.12437810945273632,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.21890547263681592,0.3109814978069461,0.10795454545454546,0.21778616037985568,0.99
0.302504816955684,0.9187499356220966,1.0,0.994494780744442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0273972602739726,0,1,0,0.2760011495594587,0,0.8853503184713376,0.12562814070351758,0.5958811808203085,0.08012803991245036,1.2675159235668791,0.12562814070351758,1.534651754759793,0.12464091585954375,1.0127388535031847,0.12562814070351758,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.21105527638190955,0.3109814978069461,0.09770114942528736,0.21778616037985568,1.0
0.4937106918238994,0.9875776397515528,1.0,1.0035971223021585,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.030136986301369864,0,1,0,0.2775791145610379,0,0.7961783439490446,0.07981220657276995,0.5958811808203085,0.08012803991245036,1.3566878980891723,0.07981220657276995,1.534651754759793,0.12464091585954375,1.3566878980891723,0.07981220657276995,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.2629107981220657,0.3109814978069461,0.1989795918367347,0.21778616037985568,1.0
0.2041612483745124,0.7744235262793057,1.0,0.994494780744442,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.03835616438356165,0,1,0,0.28310258396546617,0,0.7707006369426752,0.10784313725490197,0.5958811808203085,0.08012803991245036,1.9490445859872607,0.13725490196078433,1.534651754759793,0.12464091585954375,1.8471337579617844,0.13725490196078433,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.4869281045751634,0.3109814978069461,0.4053030303030303,0.21778616037985568,0.78
0.302504816955684,0.9187499356220966,1.0,0.9977032458540208,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0410958904109589,0,1,0,0.2849255009407912,0,0.7070063694267515,0.10548523206751056,0.5958811808203085,0.08012803991245036,1.5095541401273886,0.10548523206751056,1.534651754759793,0.12464091585954375,1.5095541401273886,0.10548523206751056,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.3375527426160337,0.3109814978069461,0.2594339622641509,0.21778616037985568,0.96
0.2041612483745124,0.7744235262793057,1.0,0.994494780744442,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04383561643835617,0,1,0,0.28646357785209425,0,1.095541401273885,0.09375,0.5958811808203085,0.08012803991245036,1.4267515923566878,0.09375,1.534651754759793,0.12464091585954375,1.4267515923566878,0.09375,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.29910714285714285,0.3109814978069461,0.2266009852216749,0.21778616037985568,1.0
0.302504816955684,0.9187499356220966,1.0,0.994494780744442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0410958904109589,0,1,0,0.28783665295382194,0,0.7961783439490446,0.125,0.5958811808203085,0.08012803991245036,1.5286624203821657,0.125,1.534651754759793,0.12464091585954375,1.5286624203821657,0.125,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.3458333333333333,0.3109814978069461,0.2523809523809524,0.21778616037985568,0.85
0.4937106918238994,0.9875776397515528,1.0,1.0035971223021585,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03835616438356165,0,1,0,0.28894906200426296,0,0.554140127388535,0.10407239819004524,0.5958811808203085,0.08012803991245036,1.4076433121019107,0.10407239819004524,1.534651754759793,0.12464091585954375,1.4076433121019107,0.10407239819004524,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.2895927601809955,0.3109814978069461,0.20707070707070707,0.21778616037985568,1.0
0.17290748898678415,0.7470856581394533,1.0,1.0645449741901394,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03287671232876712,0,1,0,0.2912130292717837,0,0.7197452229299363,0.09523809523809523,0.5958811808203085,0.08012803991245036,1.7388535031847134,0.1391941391941392,1.534651754759793,0.12464091585954375,1.7388535031847134,0.1391941391941392,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.4249084249084249,0.3109814978069461,0.3319148936170213,0.21778616037985568,0.9
0.17290748898678415,0.7470856581394533,1.0,1.0645449741901394,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024657534246575345,0,0,1,0.2871657453298261,0,0.9554140127388536,0.1388888888888889,0.5958811808203085,0.08012803991245036,1.6050955414012742,0.1388888888888889,1.534651754759793,0.12464091585954375,1.4522292993630572,0.1388888888888889,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.37698412698412703,0.3109814978069461,0.2764976958525346,0.21778616037985568,1.0
0.17290748898678415,0.7470856581394533,1.0,1.0645449741901394,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.024657534246575345,1,0,0,0.2619391809646267,0,0.21656050955414013,0.032407407407407406,0.5958811808203085,0.08012803991245036,1.375796178343949,0.10648148148148147,1.534651754759793,0.12464091585954375,1.2611464968152866,0.10648148148148147,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.2731481481481481,0.3109814978069461,0.1865284974093264,0.21778616037985568,0.99
0.2041612483745124,0.7744235262793057,1.0,0.994494780744442,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.021917808219178082,1,0,0,0.2663462485255308,0,0.19745222929936307,0.07563025210084033,0.5958811808203085,0.08012803991245036,1.515923566878981,0.18487394957983194,1.534651754759793,0.12464091585954375,1.515923566878981,0.18487394957983194,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.3403361344537815,0.3109814978069461,0.19072164948453607,0.21778616037985568,1.0
0.302504816955684,0.9187499356220966,1.0,0.994494780744442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0136986301369863,1,0,0,0.2826095589959722,0,0.3694267515923567,0.030303030303030307,0.5958811808203085,0.08012803991245036,0.8407643312101911,0.030303030303030307,1.534651754759793,0.12464091585954375,0.5987261146496815,0.030303030303030307,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,-0.1592356687898089,0.3109814978069461,-0.18471337579617836,0.21778616037985568,1.0
0.4937106918238994,0.9875776397515528,1.0,1.0035971223021585,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.010958904109589041,1,0,0,0.2879110044148788,0,0.2738853503184713,0.007575757575757577,0.5958811808203085,0.08012803991245036,0.8407643312101911,0.007575757575757577,1.534651754759793,0.12464091585954375,0.6878980891719745,0.007575757575757577,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,-0.1592356687898089,0.3109814978069461,-0.16560509554140124,0.21778616037985568,1.0
0.2041612483745124,0.7744235262793057,1.0,0.994494780744442,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0027397260273972607,1,0,0,0.3003332282285329,0,0.1592356687898089,0.08118081180811808,0.5958811808203085,0.08012803991245036,1.7261146496815287,0.13284132841328414,1.534651754759793,0.12464091585954375,1.7261146496815287,0.13284132841328414,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.4206642066420664,0.3109814978069461,0.3319148936170213,0.21778616037985568,1.0
0.302504816955684,0.9187499356220966,1.0,0.9977032458540208,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0.3023500274025443,0,0.044585987261146494,0.0,0.5958811808203085,0.08012803991245036,1.3821656050955409,0.07834101382488479,1.534651754759793,0.12464091585954375,1.3821656050955409,0.07834101382488479,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.2764976958525346,0.3109814978069461,0.215,0.21778616037985568,1.0
0.4937106918238994,0.9875776397515528,1.0,1.0035971223021585,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0027397260273972607,1,0,0,0.29929694014013464,0,0.07006369426751592,0.050925925925925916,0.5958811808203085,0.08012803991245036,1.375796178343949,0.13425925925925927,1.534651754759793,0.12464091585954375,1.375796178343949,0.13425925925925927,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.2731481481481481,0.3109814978069461,0.16042780748663102,0.21778616037985568,1.0
0.1618556701030928,0.7760912765502753,1.0,0.994494780744442,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0027397260273972607,1,0,0,0.29585254722497384,0,0.1592356687898089,0.07871720116618076,0.5958811808203085,0.08012803991245036,2.1847133757961785,0.20408163265306128,1.534651754759793,0.12464091585954375,2.1847133757961785,0.20408163265306128,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.5422740524781341,0.3109814978069461,0.4249084249084249,0.21778616037985568,1.0
0.17290748898678415,0.7470856581394533,1.0,1.0645449741901394,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0.291629339505844,0,0.12738853503184713,0.03571428571428571,0.5958811808203085,0.08012803991245036,1.4267515923566878,0.09821428571428573,1.534651754759793,0.12464091585954375,1.4267515923566878,0.09821428571428573,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.29910714285714285,0.3109814978069461,0.2227722772277228,0.21778616037985568,0.99
0.2041612483745124,0.7744235262793057,1.0,0.994494780744442,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0.2869905840807914,0,0.10191082802547773,0.0,0.5958811808203085,0.08012803991245036,1.3184713375796178,0.04830917874396135,1.534651754759793,0.12464091585954375,1.3184713375796178,0.04830917874396135,1.28293845958927,0.1146107691295552,0.8332095006090134,0.9281973203410476,1.0999765977627225,0.06876947340883084,0.4044697114037541,0.0422958670625317,1.016345394260742,0.06019374440131053,0.024118717797301976,-0.03349081458502938,0.24154589371980675,0.3109814978069461,0.20304568527918784,0.21778616037985568,1.0
