"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"30-Aug-1991","        0.00","        0.00","        0.00","      531.97","-","-"
"03-Sep-1991","        0.00","        0.00","        0.00","      524.73","-","-"
"04-Sep-1991","        0.00","        0.00","        0.00","      521.80","-","-"
"05-Sep-1991","        0.00","        0.00","        0.00","      533.53","-","-"
"06-Sep-1991","        0.00","        0.00","        0.00","      533.56","-","-"
"10-Sep-1991","        0.00","        0.00","        0.00","      534.23","-","-"
"13-Sep-1991","        0.00","        0.00","        0.00","      548.77","-","-"
"16-Sep-1991","        0.00","        0.00","        0.00","      563.23","-","-"
"17-Sep-1991","        0.00","        0.00","        0.00","      554.31","-","-"
"18-Sep-1991","        0.00","        0.00","        0.00","      552.40","-","-"
"20-Sep-1991","        0.00","        0.00","        0.00","      540.54","-","-"
"24-Sep-1991","        0.00","        0.00","        0.00","      536.05","-","-"
"25-Sep-1991","        0.00","        0.00","        0.00","      536.17","-","-"
"26-Sep-1991","        0.00","        0.00","        0.00","      528.21","-","-"
"27-Sep-1991","        0.00","        0.00","        0.00","      549.32","-","-"
"30-Sep-1991","        0.00","        0.00","        0.00","      553.79","-","-"
"01-Oct-1991","        0.00","        0.00","        0.00","      548.39","-","-"
"03-Oct-1991","        0.00","        0.00","        0.00","      535.85","-","-"
"04-Oct-1991","        0.00","        0.00","        0.00","      525.72","-","-"
"07-Oct-1991","        0.00","        0.00","        0.00","      527.49","-","-"
"09-Oct-1991","        0.00","        0.00","        0.00","      510.57","-","-"
"10-Oct-1991","        0.00","        0.00","        0.00","      519.80","-","-"
"11-Oct-1991","        0.00","        0.00","        0.00","      524.17","-","-"
"14-Oct-1991","        0.00","        0.00","        0.00","      514.41","-","-"
"15-Oct-1991","        0.00","        0.00","        0.00","      512.23","-","-"
"16-Oct-1991","        0.00","        0.00","        0.00","      525.11","-","-"
"18-Oct-1991","        0.00","        0.00","        0.00","      526.76","-","-"
"21-Oct-1991","        0.00","        0.00","        0.00","      522.62","-","-"
"22-Oct-1991","        0.00","        0.00","        0.00","      529.74","-","-"
"23-Oct-1991","        0.00","        0.00","        0.00","      526.62","-","-"
"24-Oct-1991","        0.00","        0.00","        0.00","      531.39","-","-"
"26-Oct-1991","        0.00","        0.00","        0.00","      532.87","-","-"
"29-Oct-1991","        0.00","        0.00","        0.00","      554.37","-","-"
"30-Oct-1991","        0.00","        0.00","        0.00","      547.86","-","-"
"31-Oct-1991","        0.00","        0.00","        0.00","      554.40","-","-"
"01-Nov-1991","        0.00","        0.00","        0.00","      559.59","-","-"
"05-Nov-1991","        0.00","        0.00","        0.00","      563.60","-","-"
"08-Nov-1991","        0.00","        0.00","        0.00","      561.35","-","-"
"11-Nov-1991","        0.00","        0.00","        0.00","      559.00","-","-"
"12-Nov-1991","        0.00","        0.00","        0.00","      555.80","-","-"
"13-Nov-1991","        0.00","        0.00","        0.00","      556.17","-","-"
"14-Nov-1991","        0.00","        0.00","        0.00","      561.11","-","-"
"15-Nov-1991","        0.00","        0.00","        0.00","      557.55","-","-"
"18-Nov-1991","        0.00","        0.00","        0.00","      556.40","-","-"
"19-Nov-1991","        0.00","        0.00","        0.00","      572.28","-","-"
"20-Nov-1991","        0.00","        0.00","        0.00","      569.63","-","-"
"22-Nov-1991","        0.00","        0.00","        0.00","      560.93","-","-"
"26-Nov-1991","        0.00","        0.00","        0.00","      552.26","-","-"
"27-Nov-1991","        0.00","        0.00","        0.00","      551.29","-","-"
"28-Nov-1991","        0.00","        0.00","        0.00","      549.92","-","-"
"29-Nov-1991","        0.00","        0.00","        0.00","      563.17","-","-"
"02-Dec-1991","        0.00","        0.00","        0.00","      563.45","-","-"
"03-Dec-1991","        0.00","        0.00","        0.00","      561.06","-","-"
"04-Dec-1991","        0.00","        0.00","        0.00","      559.31","-","-"
"05-Dec-1991","        0.00","        0.00","        0.00","      555.34","-","-"
"06-Dec-1991","        0.00","        0.00","        0.00","      561.97","-","-"
"09-Dec-1991","        0.00","        0.00","        0.00","      554.89","-","-"
"10-Dec-1991","        0.00","        0.00","        0.00","      550.49","-","-"
"11-Dec-1991","        0.00","        0.00","        0.00","      547.26","-","-"
"12-Dec-1991","        0.00","        0.00","        0.00","      540.64","-","-"
"16-Dec-1991","        0.00","        0.00","        0.00","      537.64","-","-"
"17-Dec-1991","        0.00","        0.00","        0.00","      533.57","-","-"
"18-Dec-1991","        0.00","        0.00","        0.00","      539.88","-","-"
"19-Dec-1991","        0.00","        0.00","        0.00","      551.91","-","-"
"20-Dec-1991","        0.00","        0.00","        0.00","      550.25","-","-"
"23-Dec-1991","        0.00","        0.00","        0.00","      560.45","-","-"
"24-Dec-1991","        0.00","        0.00","        0.00","      558.63","-","-"
"01-Jan-1992","        0.00","        0.00","        0.00","      572.82","-","-"
"02-Jan-1992","        0.00","        0.00","        0.00","      576.28","-","-"
"03-Jan-1992","        0.00","        0.00","        0.00","      584.29","-","-"
"06-Jan-1992","        0.00","        0.00","        0.00","      576.26","-","-"
"07-Jan-1992","        0.00","        0.00","        0.00","      574.46","-","-"
"08-Jan-1992","        0.00","        0.00","        0.00","      575.80","-","-"
"09-Jan-1992","        0.00","        0.00","        0.00","      581.06","-","-"
"13-Jan-1992","        0.00","        0.00","        0.00","      590.46","-","-"
"14-Jan-1992","        0.00","        0.00","        0.00","      591.86","-","-"
"15-Jan-1992","        0.00","        0.00","        0.00","      596.63","-","-"
"16-Jan-1992","        0.00","        0.00","        0.00","      591.40","-","-"
"17-Jan-1992","        0.00","        0.00","        0.00","      617.27","-","-"
"20-Jan-1992","        0.00","        0.00","        0.00","      617.65","-","-"
"21-Jan-1992","        0.00","        0.00","        0.00","      624.04","-","-"
"22-Jan-1992","        0.00","        0.00","        0.00","      631.32","-","-"
"23-Jan-1992","        0.00","        0.00","        0.00","      635.61","-","-"
"24-Jan-1992","        0.00","        0.00","        0.00","      632.34","-","-"
"27-Jan-1992","        0.00","        0.00","        0.00","      645.44","-","-"
"29-Jan-1992","        0.00","        0.00","        0.00","      658.92","-","-"
"30-Jan-1992","        0.00","        0.00","        0.00","      683.46","-","-"
"31-Jan-1992","        0.00","        0.00","        0.00","      684.93","-","-"
"03-Feb-1992","        0.00","        0.00","        0.00","      673.66","-","-"
"04-Feb-1992","        0.00","        0.00","        0.00","      676.15","-","-"
"05-Feb-1992","        0.00","        0.00","        0.00","      679.48","-","-"
"06-Feb-1992","        0.00","        0.00","        0.00","      685.43","-","-"
"07-Feb-1992","        0.00","        0.00","        0.00","      651.44","-","-"
"10-Feb-1992","        0.00","        0.00","        0.00","      681.49","-","-"
"12-Feb-1992","        0.00","        0.00","        0.00","      692.56","-","-"
"13-Feb-1992","        0.00","        0.00","        0.00","      697.85","-","-"
"17-Feb-1992","        0.00","        0.00","        0.00","      732.76","-","-"
"18-Feb-1992","        0.00","        0.00","        0.00","      722.79","-","-"
"19-Feb-1992","        0.00","        0.00","        0.00","      714.22","-","-"
"20-Feb-1992","        0.00","        0.00","        0.00","      730.37","-","-"
"21-Feb-1992","        0.00","        0.00","        0.00","      733.60","-","-"
"24-Feb-1992","        0.00","        0.00","        0.00","      744.89","-","-"
"26-Feb-1992","        0.00","        0.00","        0.00","      779.57","-","-"
"27-Feb-1992","        0.00","        0.00","        0.00","      810.57","-","-"
"28-Feb-1992","        0.00","        0.00","        0.00","      813.13","-","-"
"29-Feb-1992","        0.00","        0.00","        0.00","      889.30","-","-"
"02-Mar-1992","        0.00","        0.00","        0.00","      982.30","-","-"
"03-Mar-1992","        0.00","        0.00","        0.00","      995.09","-","-"
