"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"03-Jul-1990","        0.00","        0.00","        0.00","      279.02","-","-"
"05-Jul-1990","        0.00","        0.00","        0.00","      284.04","-","-"
"06-Jul-1990","        0.00","        0.00","        0.00","      289.04","-","-"
"09-Jul-1990","        0.00","        0.00","        0.00","      289.69","-","-"
"10-Jul-1990","        0.00","        0.00","        0.00","      288.69","-","-"
"11-Jul-1990","        0.00","        0.00","        0.00","      293.30","-","-"
"12-Jul-1990","        0.00","        0.00","        0.00","      296.21","-","-"
"13-Jul-1990","        0.00","        0.00","        0.00","      296.34","-","-"
"16-Jul-1990","        0.00","        0.00","        0.00","      287.96","-","-"
"17-Jul-1990","        0.00","        0.00","        0.00","      295.39","-","-"
"18-Jul-1990","        0.00","        0.00","        0.00","      298.23","-","-"
"19-Jul-1990","        0.00","        0.00","        0.00","      301.50","-","-"
"20-Jul-1990","        0.00","        0.00","        0.00","      302.59","-","-"
"25-Jul-1990","        0.00","        0.00","        0.00","      321.76","-","-"
"26-Jul-1990","        0.00","        0.00","        0.00","      323.58","-","-"
"27-Jul-1990","        0.00","        0.00","        0.00","      329.65","-","-"
"30-Jul-1990","        0.00","        0.00","        0.00","      347.44","-","-"
"03-Aug-1990","        0.00","        0.00","        0.00","      337.29","-","-"
"07-Aug-1990","        0.00","        0.00","        0.00","      331.45","-","-"
"08-Aug-1990","        0.00","        0.00","        0.00","      322.11","-","-"
"09-Aug-1990","        0.00","        0.00","        0.00","      325.69","-","-"
"10-Aug-1990","        0.00","        0.00","        0.00","      333.35","-","-"
"13-Aug-1990","        0.00","        0.00","        0.00","      348.98","-","-"
"16-Aug-1990","        0.00","        0.00","        0.00","      349.39","-","-"
"17-Aug-1990","        0.00","        0.00","        0.00","      347.99","-","-"
"20-Aug-1990","        0.00","        0.00","        0.00","      353.19","-","-"
"21-Aug-1990","        0.00","        0.00","        0.00","      363.66","-","-"
"22-Aug-1990","        0.00","        0.00","        0.00","      369.95","-","-"
"23-Aug-1990","        0.00","        0.00","        0.00","      368.14","-","-"
"27-Aug-1990","        0.00","        0.00","        0.00","      384.78","-","-"
"28-Aug-1990","        0.00","        0.00","        0.00","      384.39","-","-"
