"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"30-Aug-2002","      987.65","     1012.75","      986.70","     1010.60","       70534773","         1721.88"
"02-Sep-2002","     1010.90","     1024.65","     1010.85","     1013.50","       56393644","         1336.13"
"03-Sep-2002","     1013.65","     1014.80","      999.40","     1001.10","       44809812","         1118.01"
"04-Sep-2002","     1000.70","     1008.80","      990.85","     1006.95","       53158549","         1352.68"
"05-Sep-2002","     1006.90","     1013.45","     1004.20","     1008.60","       57436407","         1667.00"
"06-Sep-2002","     1008.45","     1008.45","      992.70","      995.20","       45009048","         1328.48"
"09-Sep-2002","      992.05","     1005.85","      985.25","      998.55","       51864825","         1597.74"
"11-Sep-2002","      998.60","     1002.35","      993.35","      998.85","       44180814","         1410.78"
"12-Sep-2002","      998.95","     1005.15","      998.80","     1001.65","       43058940","         1106.25"
"13-Sep-2002","     1001.40","     1001.40","      989.85","      992.00","       31250206","          871.92"
"16-Sep-2002","      991.75","      997.00","      983.55","      985.75","       30548896","          889.45"
"17-Sep-2002","      985.75","      996.80","      985.75","      994.90","       35811735","         1034.67"
"18-Sep-2002","      994.15","      994.15","      981.60","      983.60","       35931214","         1097.64"
"19-Sep-2002","      983.45","      985.25","      970.80","      976.05","       40460954","         1186.45"
"20-Sep-2002","      975.60","      975.60","      960.70","      969.60","       46970014","         1149.06"
"23-Sep-2002","      969.85","      974.75","      967.35","      970.30","       39800308","         1081.10"
"24-Sep-2002","      969.95","      969.95","      960.20","      966.20","       40927813","         1079.52"
"25-Sep-2002","      964.65","      971.85","      960.50","      970.05","       44112468","         1183.02"
"26-Sep-2002","      970.10","      976.25","      968.25","      969.90","       29510252","          857.92"
"27-Sep-2002","      969.95","      978.00","      969.25","      976.45","       48529490","         1282.19"
"30-Sep-2002","      976.15","      976.15","      961.55","      963.15","       38959112","         1028.47"
"01-Oct-2002","      961.15","      964.20","      950.30","      955.20","       43093930","         1205.37"
"03-Oct-2002","      955.35","      957.90","      945.80","      948.20","       41043857","         1163.05"
"04-Oct-2002","      948.10","      951.80","      944.50","      948.20","       44508105","         1109.34"
"07-Oct-2002","      947.80","      956.35","      946.25","      954.75","       40189307","          960.94"
"08-Oct-2002","      954.80","      963.15","      952.50","      960.80","       54859797","         1335.50"
"09-Oct-2002","      960.85","      968.75","      952.95","      954.75","       46565044","         1223.39"
"10-Oct-2002","      954.80","      960.45","      945.00","      958.45","       47794544","         1695.98"
"11-Oct-2002","      958.45","      973.50","      958.45","      971.05","       50971734","         1536.74"
"14-Oct-2002","      971.50","      976.50","      969.00","      972.45","       40659614","         1371.41"
"16-Oct-2002","      972.90","      983.60","      971.70","      973.60","       49810083","         1547.95"
"17-Oct-2002","      973.70","      976.05","      966.55","      973.30","       56768806","         1695.90"
"18-Oct-2002","      973.80","      982.50","      968.80","      971.65","       52619622","         1678.75"
"21-Oct-2002","      971.75","      976.20","      965.65","      967.35","       32914353","         1109.05"
"22-Oct-2002","      967.50","      976.35","      961.65","      962.50","       35375332","         1131.33"
"23-Oct-2002","      962.90","      963.75","      955.45","      957.35","       50462667","         1436.70"
"24-Oct-2002","      957.70","      959.80","      945.00","      946.90","       38784328","         1212.82"
"25-Oct-2002","      946.80","      946.80","      929.25","      932.20","       50212164","         1487.21"
"28-Oct-2002","      932.35","      934.90","      920.10","      922.70","       41855140","         1110.36"
"29-Oct-2002","      922.55","      939.70","      921.65","      936.90","       63152064","         1758.03"
"30-Oct-2002","      936.15","      944.35","      935.90","      937.75","       59331163","         1454.94"
"31-Oct-2002","      937.35","      953.30","      937.05","      951.40","      101284389","         2552.40"
"01-Nov-2002","      951.45","      956.95","      946.40","      951.45","       81886663","         2104.43"
"04-Nov-2002","      951.60","      965.50","      951.60","      962.10","       20401035","          556.31"
"05-Nov-2002","      962.85","      963.70","      957.20","      962.30","       46548237","         1509.69"
"07-Nov-2002","      962.35","      970.20","      957.95","      960.70","       61354415","         2033.24"
"08-Nov-2002","      960.50","      960.95","      954.35","      956.95","       47446182","         1349.49"
"11-Nov-2002","      957.55","      958.55","      952.10","      954.05","       43589114","         1168.17"
"12-Nov-2002","      953.90","      960.85","      948.05","      959.85","       44778171","         1368.55"
"13-Nov-2002","      960.35","      965.75","      956.90","      962.65","       50761991","         1572.84"
"14-Nov-2002","      964.15","      974.10","      963.50","      971.90","       62899686","         2077.13"
"15-Nov-2002","      972.30","      992.05","      972.30","      990.35","       71314009","         2276.78"
"18-Nov-2002","      990.35","     1000.30","      989.05","      996.85","       65778859","         2021.86"
"20-Nov-2002","      996.85","     1007.20","      992.30","     1001.60","       79534922","         2773.01"
"21-Nov-2002","     1001.80","     1012.75","     1001.80","     1008.75","       70834273","         2373.86"
"22-Nov-2002","     1009.50","     1026.00","     1009.50","     1020.15","       82797325","         2956.91"
"25-Nov-2002","     1020.90","     1030.35","     1017.50","     1026.20","       65195626","         2094.59"
"26-Nov-2002","     1026.40","     1040.45","     1026.00","     1036.15","       78128618","         2518.63"
"27-Nov-2002","     1036.35","     1042.20","     1027.70","     1031.10","       68616818","         2560.95"
"28-Nov-2002","     1031.25","     1051.75","     1031.25","     1049.70","       75687832","         2460.37"
"29-Nov-2002","     1049.55","     1057.45","     1040.95","     1050.15","       62330269","         1799.40"
"02-Dec-2002","     1050.15","     1070.15","     1050.15","     1067.90","       74959263","         2228.38"
"03-Dec-2002","     1067.70","     1075.75","     1051.80","     1055.00","       76920329","         2438.80"
"04-Dec-2002","     1055.75","     1055.75","     1034.10","     1036.40","       63804437","         2311.45"
