"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"03-Feb-1999","      948.00","      955.55","      940.75","      952.40","       27335489","          801.51"
"04-Feb-1999","      957.15","      958.80","      937.50","      939.70","       29432712","          868.91"
"05-Feb-1999","      939.65","      943.70","      930.10","      936.30","       23475400","          710.09"
"08-Feb-1999","      937.75","      940.90","      916.50","      916.50","       23981136","          848.21"
"09-Feb-1999","      914.70","      924.75","      907.45","      924.75","       29541446","          852.68"
"10-Feb-1999","      938.80","      959.60","      935.20","      959.45","       33200940","          973.17"
"11-Feb-1999","      966.85","      973.70","      958.15","      960.05","       40018118","         1267.54"
"12-Feb-1999","      965.70","      972.75","      962.35","      970.25","       26221936","          818.99"
"15-Feb-1999","      974.10","      976.85","      954.55","      954.55","       31546716","          957.09"
"16-Feb-1999","      952.55","      960.25","      951.50","      958.90","       29400810","          775.51"
"17-Feb-1999","      970.10","      978.75","      953.10","      969.05","       37830915","          988.61"
"18-Feb-1999","      974.15","      989.15","      968.70","      973.45","       40515388","         1018.65"
"19-Feb-1999","      979.40","      985.40","      975.85","      976.30","       40208800","          858.65"
"22-Feb-1999","      978.50","      978.85","      953.60","      953.85","       34742181","          755.26"
"23-Feb-1999","      949.30","      952.65","      938.65","      949.65","       37794136","          870.38"
"24-Feb-1999","      959.80","      961.40","      947.95","      957.65","       36949581","          754.89"
"25-Feb-1999","      954.70","      962.60","      951.90","      954.30","       34382788","          745.90"
"26-Feb-1999","      955.40","      955.75","      938.20","      941.20","       32194644","          738.01"
"27-Feb-1999","      947.35","      981.55","      932.20","      981.30","       59545919","         1546.01"
"01-Mar-1999","      992.45","     1018.40","      984.45","     1015.80","       47631336","         1348.05"
"03-Mar-1999","     1066.40","     1073.05","     1051.80","     1051.85","       57521186","         1755.67"
"04-Mar-1999","     1056.85","     1060.55","     1030.45","     1041.20","       42622056","         1215.10"
"05-Mar-1999","     1043.45","     1061.40","     1033.80","     1054.45","       55462206","         1557.65"
"08-Mar-1999","     1064.35","     1080.30","     1056.85","     1072.10","       53110932","         1704.44"
"09-Mar-1999","     1074.25","     1084.65","     1071.75","     1078.35","       44676449","         1387.49"
"10-Mar-1999","     1099.15","     1099.80","     1062.70","     1078.85","       48973280","         1563.47"
"11-Mar-1999","     1080.15","     1085.40","     1059.60","     1059.60","       39363871","         1132.64"
"12-Mar-1999","     1066.85","     1074.15","     1057.10","     1072.65","       35761793","         1071.34"
"15-Mar-1999","     1073.15","     1082.50","     1063.45","     1073.95","       34696919","         1082.45"
"16-Mar-1999","     1068.85","     1075.70","     1052.90","     1053.15","       39902925","         1208.96"
"17-Mar-1999","     1078.20","     1088.55","     1057.75","     1060.65","       33748526","         1231.68"
"18-Mar-1999","     1061.40","     1074.60","     1058.25","     1074.60","       32796300","          911.45"
"19-Mar-1999","     1080.70","     1083.15","     1056.40","     1062.90","       34866588","          987.62"
"20-Mar-1999","     1063.15","     1063.65","     1053.60","     1060.35","        5485787","          173.26"
"22-Mar-1999","     1052.60","     1066.60","     1044.10","     1063.00","       24383807","          757.66"
"23-Mar-1999","     1063.95","     1079.85","     1063.90","     1072.95","       34872342","         1099.56"
"24-Mar-1999","     1091.15","     1091.90","     1047.05","     1062.80","       32963995","          966.68"
"25-Mar-1999","     1057.95","     1068.15","     1053.30","     1054.90","       20303824","          647.07"
"26-Mar-1999","     1054.95","     1057.80","     1033.00","     1041.25","       22540158","          705.20"
"30-Mar-1999","     1036.00","     1054.65","     1028.45","     1054.60","       35050708","          949.24"
"31-Mar-1999","     1076.95","     1090.40","     1073.65","     1078.05","       29690593","          977.24"
"01-Apr-1999","     1082.55","     1084.05","     1062.45","     1063.45","       21152167","          684.74"
"05-Apr-1999","     1030.65","     1036.45","     1008.35","     1011.40","       19413406","          664.97"
"06-Apr-1999","      999.80","     1025.95","      993.00","     1024.20","       24926385","          840.65"
"07-Apr-1999","     1027.35","     1043.40","     1027.00","     1031.05","       23963992","          837.17"
"08-Apr-1999","     1033.00","     1036.95","     1015.30","     1020.35","       14698817","          468.68"
"09-Apr-1999","     1021.55","     1022.15","      989.75","      993.40","       17734072","          688.36"
"12-Apr-1999","      984.55","      999.65","      972.70","      998.20","       13243040","          483.05"
"13-Apr-1999","      991.05","     1006.15","      989.90","      994.25","       17907082","          526.31"
"15-Apr-1999","      968.40","      980.65","      964.35","      968.60","       13792167","          431.81"
"16-Apr-1999","      970.95","     1044.85","      965.15","     1044.45","       23364336","          691.46"
"17-Apr-1999","     1065.50","     1069.55","      961.40","      966.95","       38235071","         1123.14"
"19-Apr-1999","      961.30","     1000.60","      955.75","      993.90","       21631480","          619.54"
"20-Apr-1999","      995.65","     1003.70","      983.70","      995.40","       22584253","          590.98"
"21-Apr-1999","      997.35","     1003.40","      990.95","      996.65","       16536243","          533.23"
"22-Apr-1999","      999.55","     1012.00","      971.90","      981.65","       20915374","          606.47"
"23-Apr-1999","      987.05","      994.30","      968.15","      982.00","       21265714","          667.33"
"26-Apr-1999","      945.90","      955.50","      931.30","      931.35","       24328639","          653.20"
"28-Apr-1999","      928.85","      944.45","      916.00","      943.50","       18546054","          512.86"
"29-Apr-1999","      950.25","      966.60","      948.40","      966.60","       38928257","          794.57"
"30-Apr-1999","      970.90","      980.75","      969.60","      978.20","       26830845","          633.65"
"03-May-1999","      979.80","      986.40","      968.25","      970.75","       23766140","          565.66"
"04-May-1999","      971.90","     1008.35","      971.80","     1008.35","       27442244","          702.42"
"05-May-1999","     1014.65","     1034.55","     1004.90","     1019.55","       41621435","         1174.63"
"06-May-1999","     1024.95","     1048.05","     1023.95","     1046.95","       38421163","         1265.39"
"07-May-1999","     1065.40","     1080.70","     1059.05","     1062.90","       44518731","         1315.68"
"10-May-1999","     1070.75","     1094.20","     1070.35","     1094.20","       39313449","         1168.35"
"11-May-1999","     1102.20","     1121.95","     1100.50","     1116.00","       45785519","         1215.12"
"12-May-1999","     1135.45","     1142.10","     1086.70","     1110.90","       60732425","         1547.93"
"13-May-1999","     1131.95","     1149.60","     1130.85","     1148.10","       55932129","         1494.32"
"14-May-1999","     1157.60","     1173.55","     1144.90","     1165.35","       72328068","         1984.24"
"17-May-1999","     1164.45","     1171.10","     1120.70","     1151.90","       71281125","         1784.17"
"18-May-1999","     1155.75","     1176.30","     1153.45","     1160.15","       59038618","         1543.76"
"19-May-1999","     1169.60","     1189.20","     1161.60","     1180.25","       76331970","         1667.64"
"20-May-1999","     1181.00","     1201.30","     1166.90","     1166.90","       63583657","         1410.39"
"21-May-1999","     1176.95","     1177.00","     1139.10","     1145.85","       51665078","         1578.11"
"24-May-1999","     1147.40","     1154.50","     1132.50","     1151.60","       39332382","          907.11"
"25-May-1999","     1148.05","     1164.20","     1147.40","     1160.20","       50694878","         1137.73"
"26-May-1999","     1165.15","     1170.10","     1122.60","     1135.50","       49532545","         1230.17"
"27-May-1999","     1132.85","     1147.95","     1091.45","     1091.45","       43734545","         1097.31"
"28-May-1999","     1088.00","     1098.25","     1049.95","     1081.50","       53625553","         1311.04"
"31-May-1999","     1098.00","     1132.80","     1097.85","     1132.30","       45142046","         1110.60"
"01-Jun-1999","     1125.55","     1139.80","     1113.00","     1123.80","       52296744","         1223.63"
"02-Jun-1999","     1120.65","     1127.65","     1107.20","     1125.15","       37659523","          927.53"
"03-Jun-1999","     1129.90","     1141.05","     1127.30","     1136.65","       48739231","         1039.78"
"04-Jun-1999","     1150.05","     1162.00","     1149.10","     1155.05","       55682784","         1342.29"
"07-Jun-1999","     1159.55","     1164.15","     1150.20","     1156.65","       39201548","          950.03"
"08-Jun-1999","     1145.90","     1178.95","     1138.05","     1178.95","       49665952","         1210.96"
"09-Jun-1999","     1180.00","     1192.05","     1159.25","     1163.20","       50769204","         1146.74"
"10-Jun-1999","     1163.70","     1175.95","     1159.60","     1162.60","       46935354","          990.57"
"11-Jun-1999","     1161.80","     1162.95","     1140.25","     1141.90","       45659031","         1002.76"
"14-Jun-1999","     1140.75","     1140.75","     1099.85","     1126.90","       37231705","          845.12"
"15-Jun-1999","     1127.40","     1143.30","     1113.30","     1120.50","       48334919","         1105.79"
"16-Jun-1999","     1120.35","     1152.35","     1109.70","     1148.15","       61559276","         1419.12"
"17-Jun-1999","     1148.95","     1181.90","     1148.95","     1176.35","       55860460","         1387.45"
"18-Jun-1999","     1177.15","     1189.20","     1172.20","     1175.15","       48306184","         1074.44"
"21-Jun-1999","     1175.30","     1203.35","     1175.30","     1202.30","       43395719","          980.79"
"22-Jun-1999","     1202.95","     1219.45","     1201.20","     1214.30","       47528879","         1246.31"
"23-Jun-1999","     1215.95","     1228.55","     1188.65","     1193.15","       51125370","         1460.78"
"24-Jun-1999","     1192.55","     1193.10","     1171.30","     1181.30","       42199588","         1096.21"
"25-Jun-1999","     1181.60","     1197.00","     1174.20","     1177.00","       44870959","         1105.81"
"28-Jun-1999","     1177.05","     1194.90","     1177.05","     1192.20","       31130006","          746.51"
"29-Jun-1999","     1192.20","     1198.70","     1185.30","     1191.30","       36787438","          916.26"
"30-Jun-1999","     1191.45","     1193.90","     1179.65","     1187.70","       31863604","          760.84"
"01-Jul-1999","     1187.85","     1197.00","     1179.30","     1183.20","       36948339","          939.15"
"02-Jul-1999","     1183.65","     1204.15","     1183.65","     1197.85","       51739331","         1221.34"
"05-Jul-1999","     1197.95","     1232.40","     1197.95","     1230.25","       55952520","         1455.57"
"06-Jul-1999","     1230.30","     1246.40","     1230.30","     1241.25","       46084967","         1179.48"
"07-Jul-1999","     1241.65","     1255.75","     1238.15","     1243.70","       59196355","         1607.53"
"08-Jul-1999","     1243.90","     1251.15","     1238.40","     1244.05","       56923181","         1495.59"
"09-Jul-1999","     1244.40","     1260.70","     1244.40","     1254.00","       65222034","         1714.82"
"12-Jul-1999","     1254.10","     1318.05","     1254.10","     1315.35","       66689438","         1963.76"
"13-Jul-1999","     1315.75","     1338.15","     1315.75","     1321.45","       69956411","         1866.99"
"14-Jul-1999","     1322.90","     1341.10","     1306.20","     1335.15","       62491537","         1624.72"
"15-Jul-1999","     1335.55","     1367.95","     1310.45","     1317.70","       71343991","         2008.33"
"16-Jul-1999","     1318.30","     1331.75","     1312.30","     1324.25","       47853260","         1346.08"
"19-Jul-1999","     1325.35","     1357.85","     1325.35","     1349.60","       47690607","         1430.62"
"20-Jul-1999","     1349.60","     1350.35","     1310.85","     1314.70","       50203194","         1530.66"
"21-Jul-1999","     1314.80","     1346.65","     1302.80","     1340.15","       40166722","         1407.49"
"22-Jul-1999","     1339.05","     1358.25","     1337.55","     1349.20","       43138275","         1549.44"
"23-Jul-1999","     1350.00","     1367.30","     1339.60","     1342.95","       38453827","         1289.93"
"26-Jul-1999","     1342.60","     1342.60","     1314.80","     1326.15","       30647841","         1014.52"
"27-Jul-1999","     1325.40","     1327.00","     1304.40","     1309.85","       40019741","         1246.24"
"28-Jul-1999","     1309.75","     1337.00","     1309.75","     1320.10","       40245151","         1306.98"
"29-Jul-1999","     1320.75","     1329.75","     1312.55","     1325.70","       46817455","         1479.89"
"30-Jul-1999","     1325.55","     1325.55","     1302.50","     1310.15","       34290200","         1005.93"
"02-Aug-1999","     1309.85","     1310.80","     1282.85","     1289.60","       25884347","          847.15"
"03-Aug-1999","     1289.20","     1290.80","     1277.85","     1285.05","       39013261","         1190.10"
"04-Aug-1999","     1285.90","     1329.30","     1285.90","     1326.40","       43239315","         1307.71"
"05-Aug-1999","     1326.75","     1345.85","     1317.50","     1323.30","       33019385","         1113.72"
"06-Aug-1999","     1323.15","     1326.00","     1315.15","     1316.80","       30085971","          971.51"
"09-Aug-1999","     1316.90","     1332.90","     1312.80","     1327.75","       37619856","         1158.69"
"10-Aug-1999","     1328.15","     1328.40","     1305.85","     1309.75","       33652918","         1136.95"
"11-Aug-1999","     1308.75","     1328.20","     1295.20","     1315.30","       34507359","         1176.52"
"12-Aug-1999","     1315.90","     1321.55","     1308.05","     1309.50","       27260405","          962.44"
"13-Aug-1999","     1309.70","     1317.10","     1290.30","     1291.85","       26029321","          829.86"
"16-Aug-1999","     1292.35","     1314.15","     1292.35","     1309.90","       34650361","          936.84"
"17-Aug-1999","     1310.30","     1327.90","     1310.30","     1322.70","       34956222","         1097.96"
"18-Aug-1999","     1326.00","     1371.90","     1326.00","     1363.35","       46823761","         1444.92"
"19-Aug-1999","     1363.50","     1375.45","     1341.55","     1345.00","       43346181","         1288.14"
"20-Aug-1999","     1345.60","     1350.30","     1332.40","     1347.30","       28902521","          955.67"
"23-Aug-1999","     1347.75","     1375.95","     1347.75","     1369.70","       46431149","         1252.07"
"24-Aug-1999","     1370.05","     1385.60","     1369.90","     1382.65","       45408456","         1331.07"
"25-Aug-1999","     1383.45","     1414.00","     1341.35","     1371.65","       50299041","         1399.10"
"26-Aug-1999","     1371.90","     1408.15","     1371.90","     1402.50","       38217896","         1280.06"
"27-Aug-1999","     1402.60","     1425.20","     1402.60","     1417.50","       36606510","         1264.05"
