"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"30-Aug-2010","     5408.90","     5469.00","     5390.35","     5415.45","      113842559","         4230.08"
"31-Aug-2010","     5413.55","     5413.90","     5348.90","     5402.40","      157131369","         6686.31"
"01-Sep-2010","     5403.05","     5478.60","     5403.05","     5471.85","      144228489","         5883.01"
"02-Sep-2010","     5471.90","     5513.95","     5471.85","     5486.15","      159665619","         5066.31"
"03-Sep-2010","     5486.30","     5510.40","     5473.65","     5479.40","      146809469","         4234.91"
"06-Sep-2010","     5479.55","     5589.40","     5479.55","     5576.95","      158938306","         6388.26"
"07-Sep-2010","     5575.90","     5625.50","     5571.65","     5604.00","      177476993","         6050.20"
"08-Sep-2010","     5604.25","     5625.30","     5567.75","     5607.85","      135333275","         5689.78"
"09-Sep-2010","     5608.30","     5647.45","     5608.10","     5640.05","      138061072","         6234.11"
"13-Sep-2010","     5639.20","     5770.60","     5639.20","     5760.00","      152799959","         7515.79"
"14-Sep-2010","     5760.30","     5838.45","     5760.30","     5795.55","      188426968","         8111.27"
"15-Sep-2010","     5795.25","     5869.45","     5792.20","     5860.95","      187206098","         8805.82"
"16-Sep-2010","     5861.10","     5901.65","     5815.80","     5828.70","      192466127","         7830.28"
"17-Sep-2010","     5828.70","     5898.40","     5828.70","     5884.95","      211380366","         7874.33"
"20-Sep-2010","     5885.05","     5989.50","     5885.05","     5980.45","      193474676","         7658.35"
"21-Sep-2010","     5980.50","     6032.80","     5961.85","     6009.05","      200950471","         9035.72"
"22-Sep-2010","     6008.40","     6037.40","     5946.45","     5991.00","      170150328","         8003.00"
"23-Sep-2010","     5991.05","     6006.80","     5932.40","     5959.55","      135577520","         6114.32"
"24-Sep-2010","     5959.45","     6029.10","     5951.20","     6018.30","      176456881","         7167.29"
"27-Sep-2010","     6018.30","     6073.50","     6018.30","     6035.65","      166773894","         6621.37"
"28-Sep-2010","     6036.05","     6049.80","     5991.30","     6029.50","      170651346","         6860.57"
"29-Sep-2010","     6029.15","     6071.55","     5979.65","     5991.30","      183154443","         7028.59"
"30-Sep-2010","     5991.35","     6048.45","     5963.60","     6029.95","      217770233","         9926.83"
"01-Oct-2010","     6030.30","     6153.10","     6030.30","     6143.40","      179173861","         8626.97"
"04-Oct-2010","     6144.70","     6222.10","     6144.70","     6159.45","      184600423","         7416.30"
"05-Oct-2010","     6159.45","     6188.35","     6118.05","     6145.80","      145235637","         6398.72"
"06-Oct-2010","     6150.95","     6223.40","     6148.60","     6186.45","      152497661","         6668.37"
"07-Oct-2010","     6186.85","     6199.45","     6107.50","     6120.30","      168880938","         7191.88"
"08-Oct-2010","     6121.40","     6148.60","     6067.00","     6103.45","      134638713","         6623.90"
"11-Oct-2010","     6105.95","     6187.75","     6105.95","     6135.85","      115776692","         5662.74"
"12-Oct-2010","     6135.95","     6144.95","     6057.95","     6090.90","      109943866","         5166.44"
"13-Oct-2010","     6091.45","     6240.25","     6089.75","     6233.90","      148662525","         8169.71"
"14-Oct-2010","     6234.30","     6284.10","     6157.90","     6177.35","      128486390","         6591.58"
"15-Oct-2010","     6175.90","     6200.60","     6050.35","     6062.65","      111058422","         6512.52"
"18-Oct-2010","     6112.75","     6115.10","     5985.10","     6075.95","      138750722","         7739.58"
"19-Oct-2010","     6114.45","     6127.05","     6008.15","     6027.30","      130458477","         6428.48"
"20-Oct-2010","     6002.95","     6038.10","     5966.75","     5982.10","      105107009","         5029.95"
"21-Oct-2010","     6008.90","     6113.50","     5984.90","     6101.50","      123101282","         6706.58"
"22-Oct-2010","     6113.40","     6121.10","     6041.35","     6066.05","      109374888","         5611.75"
"25-Oct-2010","     6101.25","     6151.30","     6094.60","     6105.80","      123118093","         5936.95"
"26-Oct-2010","     6116.30","     6120.25","     6074.65","     6082.00","      113451560","         6237.35"
"27-Oct-2010","     6075.45","     6075.95","     5987.55","     6012.65","      116710581","         5892.65"
"28-Oct-2010","     6039.95","     6071.10","     5968.10","     5987.70","      228786632","        11869.38"
"29-Oct-2010","     6021.15","     6032.65","     5937.10","     6017.70","      137878156","         7152.22"
"01-Nov-2010","     6092.30","     6132.40","     6084.75","     6117.55","      128909525","         6679.42"
"02-Nov-2010","     6127.55","     6138.10","     6094.40","     6119.00","      122092224","         6081.21"
"03-Nov-2010","     6150.60","     6182.50","     6146.80","     6160.50","      111324417","         5241.29"
"04-Nov-2010","     6209.60","     6290.15","     6199.35","     6281.80","      125032367","         6442.42"
"05-Nov-2010","     6321.85","     6338.50","     6303.10","     6312.45","       27174949","         1143.23"
"08-Nov-2010","     6335.25","     6335.90","     6265.35","     6273.20","      153925612","         6799.73"
"09-Nov-2010","     6281.00","     6310.90","     6243.55","     6301.55","      139822783","         7037.06"
"10-Nov-2010","     6303.20","     6307.65","     6269.25","     6275.70","      125609850","         6187.20"
"11-Nov-2010","     6286.35","     6296.55","     6179.50","     6194.25","      169295911","         7013.98"
"12-Nov-2010","     6182.30","     6202.50","     6056.75","     6071.65","      155200157","         7348.97"
"15-Nov-2010","     6079.90","     6128.75","     6039.40","     6121.60","      124265953","         6436.93"
"16-Nov-2010","     6143.45","     6144.05","     5970.60","     5988.70","      139191484","         7327.56"
"18-Nov-2010","     6075.95","     6076.20","     5906.75","     5998.80","      190221312","         9720.83"
"19-Nov-2010","     6011.30","     6013.25","     5863.95","     5890.30","      150744322","         7332.53"
"22-Nov-2010","     5920.90","     6020.25","     5905.15","     6010.00","      123423130","         6138.02"
