"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"30-Aug-2007","     4360.35","     4422.30","     4359.75","     4412.30","      129235436","         6876.16"
"31-Aug-2007","     4412.60","     4471.30","     4403.00","     4464.00","       84522020","         4506.79"
"03-Sep-2007","     4466.65","     4490.55","     4452.40","     4474.75","       82426744","         3684.82"
"04-Sep-2007","     4481.55","     4501.30","     4460.40","     4479.25","       72596442","         3803.46"
"05-Sep-2007","     4479.60","     4507.75","     4458.55","     4475.85","       74049046","         4253.75"
"06-Sep-2007","     4475.70","     4522.50","     4445.55","     4518.60","       60723408","         3269.77"
"07-Sep-2007","     4518.65","     4547.75","     4499.90","     4509.50","       58007769","         3244.15"
"10-Sep-2007","     4506.85","     4515.25","     4452.95","     4507.85","       68954773","         2945.42"
"11-Sep-2007","     4509.65","     4538.60","     4487.15","     4497.05","       80407538","         3745.65"
"12-Sep-2007","     4498.65","     4531.50","     4490.40","     4496.85","       67387402","         3665.02"
"13-Sep-2007","     4498.05","     4540.60","     4498.05","     4528.95","       59367856","         3806.79"
"14-Sep-2007","     4530.00","     4582.60","     4508.85","     4518.00","       71396061","         4106.56"
"17-Sep-2007","     4518.45","     4549.05","     4482.85","     4494.65","       51303287","         3001.73"
"18-Sep-2007","     4494.10","     4551.80","     4481.55","     4546.20","       56445958","         3739.55"
"19-Sep-2007","     4550.25","     4739.00","     4550.25","     4732.35","      108516311","         6534.71"
"20-Sep-2007","     4734.85","     4760.85","     4721.15","     4747.55","       94397108","         5216.22"
"21-Sep-2007","     4752.95","     4855.70","     4733.70","     4837.55","      162157477","         6337.54"
"24-Sep-2007","     4837.15","     4941.15","     4837.15","     4932.20","      163303253","         7861.31"
"25-Sep-2007","     4939.10","     4953.90","     4878.15","     4938.85","      141397062","         6756.00"
"26-Sep-2007","     4937.60","     4980.85","     4930.35","     4940.50","      117795116","         6273.94"
"27-Sep-2007","     4942.70","     5016.40","     4942.70","     5000.55","      172282571","         9615.32"
